user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
,,,,,,,,,
CompassionCA,Compassion Canada,9.28697E+17,2017-11-09 18:53,/CompassionCA/status/928696960785244162,1,0,0,Help moms like Ouampousga have peace of mind in the face of #malaria. https://goo.gl/NjZT3n  #giftsofcompassion #mosquitonetspic.twitter.com/8vD0KRg6ev,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Help moms like Ouampousga have peace of mind in the face of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/malaria?src=hash""><s>#</s><b>malaria</b></a>. <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/NjZT3n"" dir=""ltr"" href=""https://t.co/23I4ym5vwj"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/NjZT3n""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/NjZT3n</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/giftsofcompassion?src=hash""><s>#</s><b>giftsofcompassion</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mosquitonets?src=hash""><s>#</s><b>mosquitonets</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8vD0KRg6ev"">pic.twitter.com/8vD0KRg6ev</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.30944E+17,2017-11-15 23:41,/CompassionCA/status/930943767477194752,3,1,0,Did you know that the full benefits of improvements in access to sanitation and drinking water cannot be realized without good hygiene? Praise God for tutors who teach these important health practices to children each day. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did you know that the full benefits of improvements in access to sanitation and drinking water cannot be realized without good hygiene? Praise God for tutors who teach these important health practices to children each day. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.30847E+17,2017-11-15 17:17,/CompassionCA/status/930847126690594817,4,0,0,Eric and his family received a water filter and now they are no longer prone to #Typhoid from local river water. #cleanwater #waterfilter #giftsofcompassionpic.twitter.com/cBqd2y8jNT,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Eric and his family received a water filter and now they are no longer prone to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Typhoid?src=hash""><s>#</s><b>Typhoid</b></a> from local river water. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cleanwater?src=hash""><s>#</s><b>cleanwater</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/waterfilter?src=hash""><s>#</s><b>waterfilter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/giftsofcompassion?src=hash""><s>#</s><b>giftsofcompassion</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/cBqd2y8jNT"">pic.twitter.com/cBqd2y8jNT</a></p>"
,,,,,,,,,
loveismoving,Love is Moving,9.34112E+17,2017-11-24 17:30,/loveismoving/status/934111917555290112,1,0,2,"Love Is Moving has a weekly segment on Outside the Box with @SheldonNeil. This week is the final episode & features the ministry of @CompassionCA. Even if you've missed the rest of the episodes this year, don't miss this one - at 8:30 p.m. on @yestvcanada!https://buff.ly/2iKZYMO ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Love Is Moving has a weekly segment on Outside the Box with @SheldonNeil. This week is the final episode &amp; features the ministry of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a>. Even if you've missed the rest of the episodes this year, don't miss this one - at 8:30 p.m. on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""53374754"" dir=""ltr"" href=""/yestvcanada""><s>@</s><b>yestvcanada</b></a>!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://buff.ly/2iKZYMO"" dir=""ltr"" href=""https://t.co/qQvR7fmuFS"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/2iKZYMO""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/2iKZYMO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
LeonneValantin,Léonne Valantin,9.34111E+17,2017-11-24 17:26,/LeonneValantin/status/934111105097568256,0,0,0,Praying and keep it up the good work.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Praying and keep it up the good work.</p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.34078E+17,2017-11-24 15:16,/CompassionCA/status/934078163294048256,4,1,0,"Pray for Marquerson in the #DominicanRepublic whose family was evicted from their home, and the home was destroyed. A local church has provided them with temporary shelter. Pray for wisdom as centre staff work to help this family. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for Marquerson in the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DominicanRepublic?src=hash""><s>#</s><b>DominicanRepublic</b></a> whose family was evicted from their home, and the home was destroyed. A local church has provided them with temporary shelter. Pray for wisdom as centre staff work to help this family. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.33831E+17,2017-11-23 22:54,/CompassionCA/status/933831036747862016,6,0,1,Pray for 13-year-old Vincent in the #Philippines. His father and brother were arrested for working with illigal drugs and his mom fled. Pray that God will protect Vincent and restore his family. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for 13-year-old Vincent in the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Philippines?src=hash""><s>#</s><b>Philippines</b></a>. His father and brother were arrested for working with illigal drugs and his mom fled. Pray that God will protect Vincent and restore his family. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.33756E+17,2017-11-23 17:54,/CompassionCA/status/933755533848449024,3,0,1,Can a cow change a life? Ombaja's story would say that it does! #giftsofcompassion. https://goo.gl/qs4gsp pic.twitter.com/BWHk9MiF7p,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Can a cow change a life? Ombaja's story would say that it does! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/giftsofcompassion?src=hash""><s>#</s><b>giftsofcompassion</b></a>. <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/qs4gsp"" dir=""ltr"" href=""https://t.co/Idhji1tuUH"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/qs4gsp""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/qs4gsp</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BWHk9MiF7p"">pic.twitter.com/BWHk9MiF7p</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.33528E+17,2017-11-23 2:51,/CompassionCA/status/933528438404730880,1,0,1,"Livestock is absolutely life-changing for families in extreme poverty.  Join us on #givingtuesday as we aim to raise $70,000 to ""fill the yard"" and send livestock to children in need! #giftsofcompassion #compassioncanada
https://goo.gl/rcEuvu pic.twitter.com/0tFQi41Dpm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Livestock is absolutely life-changing for families in extreme poverty.  Join us on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/givingtuesday?src=hash""><s>#</s><b>givingtuesday</b></a> as we aim to raise $70,000 to ""fill the yard"" and send livestock to children in need! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/giftsofcompassion?src=hash""><s>#</s><b>giftsofcompassion</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassioncanada?src=hash""><s>#</s><b>compassioncanada</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/rcEuvu"" dir=""ltr"" href=""https://t.co/p6znKYAWtE"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/rcEuvu""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/rcEuvu</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0tFQi41Dpm"">pic.twitter.com/0tFQi41Dpm</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.33491E+17,2017-11-23 0:24,/CompassionCA/status/933491393762398208,2,0,2,Pray for encouragement and comfort as several children and their families in #Bangladesh deal with the loss of their homes and personal items due to a widespread fire. Pray for support and provision as they replace what has been lost. #prayeroftheday #wildfire,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for encouragement and comfort as several children and their families in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bangladesh?src=hash""><s>#</s><b>Bangladesh</b></a> deal with the loss of their homes and personal items due to a widespread fire. Pray for support and provision as they replace what has been lost. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b>wildfire</b></a></p>"
,,,,,,,,,
loveismoving,Love is Moving,9.50871E+17,2018-01-09 23:25,/loveismoving/status/950871213970255872,2,0,1,"Watch @Genius4Jesus solve the Rubik's cube in 5.524 seconds! That time currently ranks 24th in the world, 12th in North America and 3rd in Canada. We interviewed Jon a while ago: http://digital.faithtoday.ca/faithtoday/20160910?pg=94#pg94 … … @CompassionCA pic.twitter.com/lbdeboy3yB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Watch <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""455132969"" dir=""ltr"" href=""/Genius4Jesus""><s>@</s><b>Genius4Jesus</b></a> solve the Rubik's cube in 5.524 seconds! That time currently ranks 24th in the world, 12th in North America and 3rd in Canada. We interviewed Jon a while ago: <a class=""twitter-timeline-link"" data-expanded-url=""http://digital.faithtoday.ca/faithtoday/20160910?pg=94#pg94"" dir=""ltr"" href=""https://t.co/3Lojpawap1"" rel=""nofollow noopener"" target=""_blank"" title=""http://digital.faithtoday.ca/faithtoday/20160910?pg=94#pg94""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">digital.faithtoday.ca/faithtoday/201</span><span class=""invisible"">60910?pg=94#pg94</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> … <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lbdeboy3yB"">pic.twitter.com/lbdeboy3yB</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.50793E+17,2018-01-09 18:15,/CompassionCA/status/950793064351715328,5,0,2,"Did you know that #Ghana is part of Africa’s “meningitis belt” where this potentially fatal bacterial disease attacks children, infants and young adults? Pray for protection for the most vulnerable in this country. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did you know that <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ghana?src=hash""><s>#</s><b>Ghana</b></a> is part of Africa’s “meningitis belt” where this potentially fatal bacterial disease attacks children, infants and young adults? Pray for protection for the most vulnerable in this country. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.50711E+17,2018-01-09 12:47,/CompassionCA/status/950710635280719872,2,0,0,"""I love cooking meals for the Compassion registered children. It is my calling and my contribution to this great ministry to kids and I am grateful for this opportunity,” Maton Baro, a cook in #BurkinaFaso. 

#compassioncanada #kissthecookpic.twitter.com/7RulF3jqfF","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""I love cooking meals for the Compassion registered children. It is my calling and my contribution to this great ministry to kids and I am grateful for this opportunity,” Maton Baro, a cook in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BurkinaFaso?src=hash""><s>#</s><b>BurkinaFaso</b></a>. 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassioncanada?src=hash""><s>#</s><b>compassioncanada</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kissthecook?src=hash""><s>#</s><b>kissthecook</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7RulF3jqfF"">pic.twitter.com/7RulF3jqfF</a></p>"
,,,,,,,,,
MyLilyBlossoms,Sarah Damron,9.50557E+17,2018-01-09 2:36,/MyLilyBlossoms/status/950556914110357504,0,0,0,Came across this touching story of how your sponsorship can help. Shakul—the story behind the striking face https://www.compassion.ca/blog/shakul-the-story-behind-the-striking-face/ … via @CompassionCA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Came across this touching story of how your sponsorship can help. Shakul—the story behind the striking face <a class=""twitter-timeline-link"" data-expanded-url=""https://www.compassion.ca/blog/shakul-the-story-behind-the-striking-face/"" dir=""ltr"" href=""https://t.co/BDWhT0SrxF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.compassion.ca/blog/shakul-the-story-behind-the-striking-face/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">compassion.ca/blog/shakul-th</span><span class=""invisible"">e-story-behind-the-striking-face/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a></p>"
,,,,,,,,,
brittmthiessen,Brittany,9.25863E+17,2017-11-01 23:11,/brittmthiessen/status/925862787506737152,0,0,0,@CompassionCA I sponsored a child today and am so excited for this journey  Thank you for the amazing work that you do.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> I sponsored a child today and am so excited for this journey <img alt=""😀"" aria-label=""Emoji: Grinning face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f600.png"" title=""Grinning face""/> Thank you for the amazing work that you do.</p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.2585E+17,2017-11-01 22:22,/CompassionCA/status/925850443296714752,5,0,1,Globally 1 in 4 children under 5 have not had their birth recorded. Pray they will have the right to an official identity. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Globally 1 in 4 children under 5 have not had their birth recorded. Pray they will have the right to an official identity. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
AcornInsight,Acorn Insight,9.2581E+17,2017-11-01 19:39,/AcornInsight/status/925809583909634049,1,0,2,"Today's book reviews cover discipleship, poverty, and argumentation... http://bit.ly/2z4eloK  @BrazosPress @CompassionCA @BakerAcademicpic.twitter.com/7mLti6HvW6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today's book reviews cover discipleship, poverty, and argumentation... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2z4eloK"" dir=""ltr"" href=""https://t.co/A0BqeC9c4x"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2z4eloK""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2z4eloK</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""344185247"" dir=""ltr"" href=""/BrazosPress""><s>@</s><b>BrazosPress</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""550305976"" dir=""ltr"" href=""/BakerAcademic""><s>@</s><b>BakerAcademic</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7mLti6HvW6"">pic.twitter.com/7mLti6HvW6</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.25531E+17,2017-11-01 1:14,/CompassionCA/status/925531353818517504,7,0,0,"""I found my passion for praising God through music and I currently lead the center's band (Wasido Band).” Gideon, #Kenya #musicianpic.twitter.com/ft2SQiXD3W","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""I found my passion for praising God through music and I currently lead the center's band (Wasido Band).” Gideon, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kenya?src=hash""><s>#</s><b>Kenya</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/musician?src=hash""><s>#</s><b>musician</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ft2SQiXD3W"">pic.twitter.com/ft2SQiXD3W</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.85235E+17,2018-04-14 19:14,/CompassionCA/status/985234753723994112,1,0,0,"Pray for a Compassion centre in #Indonesia that is located by a cliff and is susceptible to landslides. Last month, the centre activities were impacted and temporarily closed following a landslide that damaged their facility. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for a Compassion centre in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indonesia?src=hash""><s>#</s><b>Indonesia</b></a> that is located by a cliff and is susceptible to landslides. Last month, the centre activities were impacted and temporarily closed following a landslide that damaged their facility. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.8517E+17,2018-04-14 14:55,/CompassionCA/status/985169575292620800,5,0,1,"Did you know that teenage children in #Tanzania are learning skilled trades such as carpentry, masonry, baking and electrical work? These children are working toward a bright future with these acquired skills.

#CompassionCanada #brightfutures #skilledtradespic.twitter.com/fgJVg957hS","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did you know that teenage children in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tanzania?src=hash""><s>#</s><b>Tanzania</b></a> are learning skilled trades such as carpentry, masonry, baking and electrical work? These children are working toward a bright future with these acquired skills.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionCanada?src=hash""><s>#</s><b>CompassionCanada</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brightfutures?src=hash""><s>#</s><b>brightfutures</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/skilledtrades?src=hash""><s>#</s><b>skilledtrades</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fgJVg957hS"">pic.twitter.com/fgJVg957hS</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.28403E+17,2017-11-08 23:23,/CompassionCA/status/928402530685595649,6,0,1,#TropicalStormNate forced Sara from her home but she is so excited to have saved her photo album from her sponsor. She is now safe.pic.twitter.com/YnObVXmuyC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TropicalStormNate?src=hash""><s>#</s><b>TropicalStormNate</b></a> forced Sara from her home but she is so excited to have saved her photo album from her sponsor. She is now safe.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YnObVXmuyC"">pic.twitter.com/YnObVXmuyC</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.28315E+17,2017-11-08 17:35,/CompassionCA/status/928314938153734144,1,0,0,Compassion #Thailand asks that we pray for upcoming Child Protection training and for those who implement the programs. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Compassion <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thailand?src=hash""><s>#</s><b>Thailand</b></a> asks that we pray for upcoming Child Protection training and for those who implement the programs. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
Sassy2Sass,Sassy2,9.48691E+17,2018-01-03 23:02,/Sassy2Sass/status/948691137535074304,0,0,0,Trapped in a voodoo temple https://www.compassion.ca/blog/trapped-in-a-voodoo-temple/ … via @CompassionCA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trapped in a voodoo temple <a class=""twitter-timeline-link"" data-expanded-url=""https://www.compassion.ca/blog/trapped-in-a-voodoo-temple/"" dir=""ltr"" href=""https://t.co/zc2s4eF9Ga"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.compassion.ca/blog/trapped-in-a-voodoo-temple/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">compassion.ca/blog/trapped-i</span><span class=""invisible"">n-a-voodoo-temple/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.4864E+17,2018-01-03 19:39,/CompassionCA/status/948639857542352896,4,0,0,"Great dance moves Elson!  #happywednesday from #Indonesia!

#greatmoves #kidsdancing #compassioncanada #dance #dancingpic.twitter.com/edE8ymdCI7","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great dance moves Elson!  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/happywednesday?src=hash""><s>#</s><b>happywednesday</b></a> from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indonesia?src=hash""><s>#</s><b>Indonesia</b></a>!

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/greatmoves?src=hash""><s>#</s><b>greatmoves</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kidsdancing?src=hash""><s>#</s><b>kidsdancing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassioncanada?src=hash""><s>#</s><b>compassioncanada</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dance?src=hash""><s>#</s><b>dance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dancing?src=hash""><s>#</s><b>dancing</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/edE8ymdCI7"">pic.twitter.com/edE8ymdCI7</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.48584E+17,2018-01-03 15:57,/CompassionCA/status/948583998338584577,2,0,0,Pray for Miguel in #Peru whose left foot was burned. Pray he receives the plastic surgery that is needed to help him heal. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for Miguel in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Peru?src=hash""><s>#</s><b>Peru</b></a> whose left foot was burned. Pray he receives the plastic surgery that is needed to help him heal. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
